,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.5,13.706,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4,12.5,13.706,,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,12.5,13.706,,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6,12.5,13.706,-15.25,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7,17.5,13.706,-15.25,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,17.5,13.706,-18.25,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
9,17.5,13.706,-21.25,31,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
10,17.5,13.706,-16.25,32,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
11,17.5,13.706,-15.25,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,17.5,16.721,-15.25,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,17.5,16.721,-17.75,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
14,17.5,16.721,-17.75,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,17.5,16.721,-17.75,39,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,17.5,16.721,-17.75,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17.5,16.721,-17.75,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,17.5,16.721,-17.75,44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,17.5,16.721,-15.25,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20,17.5,14.082875,-15.25,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21,17.5,14.082875,-18.25,48,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
22,17.5,14.082875,-21.25,50,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
23,17.5,14.082875,-16.25,51,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
24,17.5,14.082875,-15.25,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25,17.5,16.721,-15.25,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
26,17.5,16.721,-17.75,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
27,17.5,16.721,-17.75,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,17.5,16.721,-17.75,58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,17.5,16.721,-17.75,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,17.5,16.721,-17.75,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,17.5,16.721,-17.75,63,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,17.5,16.721,-15.25,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
33,17.5,14.45975,-15.25,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34,17.5,14.45975,-18.25,67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
35,17.5,14.45975,-21.25,69,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
36,17.5,14.45975,-16.25,70,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
37,17.5,14.45975,-15.25,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
38,17.5,16.721,-15.25,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
39,17.5,16.721,-17.75,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
40,17.5,16.721,-17.75,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,17.5,16.721,-17.75,77,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,17.5,16.721,-17.75,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,17.5,16.721,-17.75,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,17.5,16.721,-17.75,82,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,12.5,16.721,-17.75,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
46,12.5,13.706,-17.75,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
47,12.5,13.706,-5.25,86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
48,7.5,13.706,-5.25,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
49,7.5,13.706,-8.25,88,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
50,7.5,13.706,-11.25,90,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
51,7.5,13.706,-6.25,91,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
52,7.5,13.706,-5.25,93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
53,7.5,16.721,-5.25,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
54,7.5,16.721,-7.75,95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
55,7.5,16.721,-7.75,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,7.5,16.721,-7.75,98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,7.5,16.721,-7.75,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,7.5,16.721,-7.75,101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,7.5,16.721,-7.75,103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,7.5,16.721,-5.25,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
61,7.5,14.082875,-5.25,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
62,7.5,14.082875,-8.25,107,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
63,7.5,14.082875,-11.25,109,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
64,7.5,14.082875,-6.25,110,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
65,7.5,14.082875,-5.25,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
66,7.5,16.721,-5.25,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,7.5,16.721,-7.75,114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,7.5,16.721,-7.75,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,7.5,16.721,-7.75,117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,7.5,16.721,-7.75,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,7.5,16.721,-7.75,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,7.5,16.721,-7.75,122,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,7.5,16.721,-5.25,124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74,7.5,14.45975,-5.25,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
75,7.5,14.45975,-8.25,126,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
76,7.5,14.45975,-11.25,128,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
77,7.5,14.45975,-6.25,129,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
78,7.5,14.45975,-5.25,131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
79,7.5,16.721,-5.25,132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
80,7.5,16.721,-7.75,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
81,7.5,16.721,-7.75,134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82,7.5,16.721,-7.75,136,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,7.5,16.721,-7.75,138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,7.5,16.721,-7.75,139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85,7.5,16.721,-7.75,141,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86,12.5,16.721,-7.75,143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
87,12.5,19.309,-7.75,144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
88,12.5,19.309,-15.25,145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
89,17.5,19.309,-15.25,146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
90,17.5,19.309,-18.25,147,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
91,17.5,19.309,-21.25,149,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
92,17.5,19.309,-16.25,150,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
93,17.5,19.309,-15.25,152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
94,17.5,22.323999999999998,-15.25,153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
95,17.5,22.323999999999998,-17.75,154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
96,17.5,22.323999999999998,-17.75,155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,17.5,22.323999999999998,-17.75,157,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,17.5,22.323999999999998,-17.75,159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,17.5,22.323999999999998,-17.75,160,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,17.5,22.323999999999998,-17.75,162,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,17.5,22.323999999999998,-15.25,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
102,17.5,19.685875,-15.25,165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
103,17.5,19.685875,-18.25,166,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
104,17.5,19.685875,-21.25,168,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
105,17.5,19.685875,-16.25,169,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
106,17.5,19.685875,-15.25,171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
107,17.5,22.323999999999998,-15.25,172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
108,17.5,22.323999999999998,-17.75,173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
109,17.5,22.323999999999998,-17.75,174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,17.5,22.323999999999998,-17.75,176,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111,17.5,22.323999999999998,-17.75,178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,17.5,22.323999999999998,-17.75,179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,17.5,22.323999999999998,-17.75,181,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,17.5,22.323999999999998,-15.25,183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
115,17.5,20.06275,-15.25,184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
116,17.5,20.06275,-18.25,185,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
117,17.5,20.06275,-21.25,187,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
118,17.5,20.06275,-16.25,188,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
119,17.5,20.06275,-15.25,190,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
120,17.5,22.323999999999998,-15.25,191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
121,17.5,22.323999999999998,-17.75,192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
122,17.5,22.323999999999998,-17.75,193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123,17.5,22.323999999999998,-17.75,195,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,17.5,22.323999999999998,-17.75,197,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,17.5,22.323999999999998,-17.75,198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126,17.5,22.323999999999998,-17.75,200,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
