,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,1,0,0,0.0
1,,,,1,1,0,1,0.0
2,,,,1,1,1,0,0.0
3,10.0,38.025,,1,1,0,0,20.0
4,10.0,38.025,-12.5,1,1,0,0,10.0
5,10.0,38.125,-12.5,1,1,0,1,20.0
6,10.0,48.125,-12.5,1,1,1,1,10.0
7,9.472375,48.125,-12.5,1,1,1,1,10.0
8,9.472375,38.125,-12.5,1,1,1,1,10.0
9,7.5,38.125,-12.5,1,1,1,1,10.0
10,7.5,48.125,-12.5,1,1,1,1,10.0
11,6.9723749999999995,48.125,-12.5,1,1,1,1,10.0
12,6.9723749999999995,38.125,-12.5,1,1,1,1,10.0
13,5.0,38.125,-12.5,1,1,1,1,10.0
14,5.0,48.125,-12.5,1,1,1,1,10.0
15,4.4723749999999995,48.125,-12.5,1,1,1,1,10.0
16,4.4723749999999995,38.125,-12.5,1,1,1,0,10.0
17,4.4723749999999995,38.125,-10.0,1,1,0,0,20.0
18,8.944749999999999,38.125,-10.0,1,1,0,0,20.0
19,8.944749999999999,39.375,-10.0,1,1,0,0,20.0
20,8.944749999999999,39.375,-15.0,1,1,0,1,20.0
21,8.944749999999999,39.375,-10.0,1,1,1,0,10.0
22,8.944749999999999,41.875,-10.0,1,1,0,0,20.0
23,8.944749999999999,41.875,-15.0,1,1,0,1,20.0
24,8.944749999999999,41.875,-10.0,1,1,1,0,10.0
25,8.944749999999999,44.375,-10.0,1,1,0,0,20.0
26,8.944749999999999,44.375,-15.0,1,1,0,1,20.0
27,8.944749999999999,44.375,-10.0,1,1,1,0,10.0
28,8.944749999999999,46.875,-10.0,1,1,0,0,20.0
29,8.944749999999999,46.875,-15.0,1,1,0,1,20.0
30,8.944749999999999,46.875,-10.0,1,1,1,0,10.0
31,8.944749999999999,46.875,-10.0,1,1,0,0,20.0
32,6.44475,46.875,-10.0,1,1,0,0,20.0
33,6.44475,39.375,-10.0,1,1,0,0,20.0
34,6.44475,39.375,-15.0,1,1,0,1,20.0
35,6.44475,39.375,-10.0,1,1,1,0,10.0
36,6.44475,41.875,-10.0,1,1,0,0,20.0
37,6.44475,41.875,-15.0,1,1,0,1,20.0
38,6.44475,41.875,-10.0,1,1,1,0,10.0
39,6.44475,44.375,-10.0,1,1,0,0,20.0
40,6.44475,44.375,-15.0,1,1,0,1,20.0
41,6.44475,44.375,-10.0,1,1,1,0,10.0
42,6.44475,46.875,-10.0,1,1,0,0,20.0
43,6.44475,46.875,-15.0,1,1,0,1,20.0
44,6.44475,46.875,-10.0,1,1,1,0,10.0
45,6.44475,46.875,-10.0,1,1,0,0,20.0
46,3.944749999999999,46.875,-10.0,1,1,0,0,20.0
47,3.944749999999999,39.375,-10.0,1,1,0,0,20.0
48,3.944749999999999,39.375,-15.0,1,1,0,1,20.0
49,3.944749999999999,39.375,-10.0,1,1,1,0,10.0
50,3.944749999999999,41.875,-10.0,1,1,0,0,20.0
51,3.944749999999999,41.875,-15.0,1,1,0,1,20.0
52,3.944749999999999,41.875,-10.0,1,1,1,0,10.0
53,3.944749999999999,44.375,-10.0,1,1,0,0,20.0
54,3.944749999999999,44.375,-15.0,1,1,0,1,20.0
55,3.944749999999999,44.375,-10.0,1,1,1,0,10.0
56,3.944749999999999,46.875,-10.0,1,1,0,0,20.0
57,3.944749999999999,46.875,-15.0,1,1,0,1,20.0
58,3.944749999999999,46.875,-10.0,1,1,1,0,10.0
59,3.944749999999999,46.875,10.0,1,0,0,0,20.0
